1446	19743	5361		1701~4306~3049~8803~6493~6426~5983~2208	14~14~19~2~19~12~7~17	2867~900~4898~2644~3895~4588~2566~3867	19745~19745~19745~19745~19745~19745~19745~19745	45571
1043	19817	8771		5980~5983~6604~2209~1052~1053~5087	15~2~5~6~16~12~20	6800~2566~5918~2721~6700~4522~1499	19817~19817~19817~19817~19817~19817~19817	40086
1144	19890	7864		5902~5980~5964~5963~4306~1006~2209	16~3~5~2~10~13~19	3044~6800~10988~1500~900~6605~2721	~~~~~~	64957
1245	19963	2786		5843~5954~8802~1000~6389~5955~4351~6912	11~16~11~7~9~3~12~13	8472~8179~7644~9088~822~2389~8721~14150	19965~19965~19965~19965~19965~19965~19965~19965	46912
1346	20036	6550		5970~7826	2~11	3010~3453	20037~20037	52803
1447	19743	2604		2673~5136~9817~5217~2509~7402~3560	7~15~20~14~13~18~8	10866~7980~2782~5141~5097~1200~2957	19744~19744~19744~19744~19744~19744~19744	49048
1347	20036	1234		2853~1092~2207~2209~5962	4~5~12~10~4	5886~12000~3801~2721~2533	20037~20037~20037~20037~20037	56746
1145	19891	6633		4302~7609~5539~4402~5087~4301~3049	5~13~17~10~16~12~4	855~3565~9914~1555~1499~1500~4898	19892~19892~19892~19892~19892~19892~19892	46648
1448	19744	3916	  	5978~4304~4351~9310~1002~1306	17~18~6~4~3~5	500~5411~8721~3477~8745~2798	19746~19746~19746~19746~19746~19746	63645
1044	19818	6347		7402~5971~8146~1059~5968~2205~5217~4690	9~10~10~2~15~3~13~19	1200~2588~3211~599~3422~2511~5141~4588	~~~~~~~	38497
1246	19964	1576		9545~7804~8066~4307~1058~1052~5971	5~4~5~20~12~12~15	5248~4970~1450~1250~1256~6700~2588	19965~19965~19965~19965~19965~19965~19965	56993
1247	19964	5895		5910~7232~2207~5964~5958~4855~1000	16~2~15~20~14~2~12	1578~1097~3801~10988~2780~5610~9088	19965~19965~19965~19965~19965~19965~19965	57523
1045	19819	7791		4307~7255~7713~8066~4718~1806~6812~9942	14~12~19~5~16~7~1~3	1250~2439~6345~1450~9900~4018~1519~1488	19820~19820~19820~19820~19820~19820~19820~19820	41951
1348	20037	8555	  	6912~4737~4403~2205~1058~5973~2203	13~13~4~3~3~18~1	14150~6113~1655~2511~1256~4766~8944	20039~20039~20039~20039~20039~20039~20039	50293
1449	19745	2226		6866~9663~9605~5843~9605~7403~5217~1000~4354	13~6~18~20~1~2~4~15~16	4168~9925~9399~8472~9399~1188~5141~9088~11831	19747~19747~19747~19747~19747~19747~19747~19747~19747	65164
1146	19892	4470		5975~5963~4805~9663~9201~2039~5953~6016~7402	10~16~16~6~16~4~3~15~12	2111~1500~5660~9925~2408~481~460~6572~1200	19892~19892~19892~19892~19892~19892~19892~19892~19892	61956
1147	19892	4281		3049~5136~8066~6866~5902~5962~8066~3049~5968~7349	9~12~12~4~8~1~18~5~18~1	4898~7980~1450~4168~3044~2533~1450~4898~3422~5795	19894~19894~19894~19894~19894~19894~19894~19894~19894~19894	68482
1349	20038	8888		2208~3302~2107~3412	10~13~9~4	3867~6648~7972~2541	20040~20040~20040~20040	43039
1248	19965	9262	  	4309~5983~5753~5901~5954~6809~1310~5910~7404	18~17~1~3~11~13~13~16~17	7010~2566~2497~4800~8179~2233~2543~1578~1789	19966~19966~19966~19966~19966~19966~19966~19966~19966	46561
1450	19746	7924		2202~7403~8802~6493~4855	7~5~17~7~20	1866~1188~7644~3895~5610	19747~19747~19747~~19747	38638
1046	19820	4271		7349~2208~5136~7403~2208~5654~9504~1806	18~19~14~10~7~18~6~12	5795~3867~7980~1188~3867~8684~5914~4018	19820~19820~19820~19820~19820~19820~19820~19820	35095
1249	19966	1576		5970	8	3010	19966	55634
1047	19820	5938		7349~5977~6809~1001~1310	1~18~7~20~12	5795~300~2233~600~2543	19821~19821~19821~19821~19821	56912
1350	20039	3714		5963~4307~9310~4948~1053~9632~5753	8~5~10~3~8~4~10	1500~1250~3477~2456~4522~8490~2497	20039~20039~20039~~20039~20039~20039	61411
1451	19746	7864		2673~9817~8572~6389~4054~2205~4805~6602	17~12~1~17~10~4~8~17	10866~2782~7245~822~12900~2511~5660~1588	19748~19748~19748~19748~19748~19748~19748~19748	66309
1148	19893	3413	  	1053~7405~1304~6602~5977	10~13~6~19~5	4522~9918~4526~1588~300	19894~19894~19894~19894~19894	37850
1149	19894	4130		4855~1054~1009~9250~5958~5539	5~18~6~5~9~14	5610~5967~21188~2488~2780~9914	19895~19895~19895~19895~19895~19895	59582
1351	20039	1356		1002~2206~6602~4351~5217	19~19~4~10~9	8745~2208~1588~8721~5141	20040~20040~20040~20040~20040	74147
1250	19967	3161		4805~5975~1302~5956~5953~5972~4305~6602	8~13~6~17~20~16~2~12	5660~2111~6900~2699~460~2188~1215~1588	19967~19967~19967~19967~~19967~19967~19967	42658
1452	19747	7240		5953~5654~5654~6602~7405~8802~5217	6~8~18~20~19~19~6	460~8684~8684~1588~9918~7644~5141	19749~19749~19749~19749~19749~19749~19749	34447
1048	19821	1260	  	9445~4948~5973~9817~1301~7402~1304~5951	1~14~12~6~11~3~12~17	5060~2456~4766~2782~2296~1200~4526~7629	19823~19823~19823~19823~19823~19823~19823~19823	55892
1049	19822	8744		9817~7232~5964~1052~9969~4308~4737~4304	20~5~16~2~18~2~17~11	2782~1097~10988~6700~4952~1567~6113~5411	19824~19824~19824~19824~19824~19824~19824~19824	53692
1150	19895	1576		4948~7404~7404~6389~6912~9942	15~5~12~15~10~20	2456~1789~1789~822~14150~1488	~19897~19897~19897~19897~19897	39701
1251	19967	4786		2673	14	10866	19969	64584
1352	20040	2088		7713~4354~8801~4805~5967~7609~2207	15~15~17~11~9~16~13	6345~11831~6734~5660~1588~3565~3801	20042~20042~20042~20042~20042~20042~20042	56428
1453	19748	4271		5843~4303~9969~4270~5960~9605~9969~4302~7402~1052	18~4~20~13~1~7~1~12~11~9	8472~10833~4952~4780~2122~9399~4952~855~1200~6700	19749~19749~19749~19749~19749~19749~19749~19749~19749~19749	58515
1353	20041	4281		1304~3598~3560~5962~1007~6426~7403	6~11~14~20~1~15~12	4526~2009~2957~2533~2200~4588~1188	20041~20041~20041~20041~20041~20041~20041	52378
1151	19895	1179		8572~5980~5217~5956~8146	13~12~9~16~19	7245~6800~5141~2699~3211	19897~19897~19897~19897~19897	52994
1252	19968	8049		1301~3560~1301~5087~2204~5654	15~12~20~1~16~7	2296~2957~2296~1499~7888~8684	19969~19969~19969~19969~19969~19969	38306
1454	19748	2959		4054~6866~2509~5087~1308	13~20~16~16~20	12900~4168~5097~1499~2567	~~~~	63107
1050	19823	1356		4401~4309~4303~4301~4302~6389~5901	5~3~5~7~12~18~8	799~7010~10833~1500~855~822~4800	19823~19823~19823~19823~~19823~19823	52637
1253	19969	9999		6602~6786~4404~4805~7826~6786~6524~5970~5087	4~9~7~18~20~12~12~17~5	1588~4979~1822~5660~3453~4979~1617~3010~1499	19970~19970~19970~19970~19970~19970~19970~19970~19970	37591
1051	19823	5936		1592~8802~8572	4~8~6	3031~7644~7245	19825~19825~19825	57204
1354	20041	7864		5956~1306~2509~5902~2202	19~14~4~9~20	2699~2798~5097~3044~1866	~~~~	63126
1455	19749	8624		9663~2673~4308~6493	5~2~12~5	9925~10866~1567~3895	19750~19750~19750~19750	59711
1152	19896	2206		9817~1702~4690~8146~9942~9817~4302	9~6~4~7~18~20~15	2782~4399~4588~3211~1488~2782~855	19898~19898~19898~19898~19898~19898~19898	56499
1052	19824	2206		5970~5958~2205~7804~1054~4270	6~13~4~7~14~3	3010~2780~2511~4970~5967~4780	19824~19824~19824~19824~19824~19824	33013
1153	19897	6666		1305~5539~7232~2203	19~19~3~5	2911~9914~1097~8944	19899~19899~19899~19899	55732
1254	19969	7790		1009~5956~2208~5968	7~11~3~4	21188~2699~3867~3422	~~~	52034
1355	20042	7864		8801~4302~2209~1302~6389	16~20~7~14~7	6734~855~2721~6900~822	20044~20044~20044~20044~20044	35250
1456	19750	1179		1009~5954~2673~5955	1~1~6~15	21188~8179~10866~2389	19750~19750~19750~19750	65057
1053	19825	5589		1302~5962~3560~6426~1305~4403~1303~4307~1058	1~19~17~19~9~18~11~12~16	6900~2533~2957~4588~2911~1655~5900~1250~1256	19826~19826~19826~19826~19826~19826~19826~19826~19826	57696
1154	19897	6436		6870~1304~4305~4309~3049~4352~1002~1053	14~1~5~11~11~9~19~13	1800~4526~1215~7010~4898~4000~8745~4522	~~~~~~~	74776
1255	19970	2510		7405~2207~1304~6078~3598~2204~1054~1008	8~5~6~10~7~13~2~8	9918~3801~4526~6226~2009~7888~5967~11050	19970~19970~19970~19970~19970~19970~19970~19970	38588
1457	19751	1179		9632~1302~1007~6182~5087~5956~6809	7~4~9~16~15~9~5	8490~6900~2200~7325~1499~2699~2233	19751~19751~19751~19751~19751~19751~19751	33805
1356	20043	3935		8801~4305~4401~1059~1011~5910~9663	4~5~8~7~9~16~6	6734~1215~799~599~4509~1578~9925	20045~20045~20045~20045~20045~20045~20045	55292
1357	20044	4042		1305~9250~3598~1203~8802~5972~1001~5950	5~18~7~17~13~3~6~8	2911~2488~2009~2830~7644~2188~600~1790	20045~20045~20045~20045~20045~20045~20045~20045	58844
1155	19898	2786		8467~5539~4855~7405~5539~5980~1306	3~15~13~8~17~5~7	5891~9914~5610~9918~9914~6800~2798	19898~19898~19898~19898~19898~19898~19898	64731
1256	19971	9838		2208	17	3867	19972	62627
1458	19751	7240		3412~9202~1007	5~14~18	2541~1598~2200	19751~19751~19751	33858
1054	19825	5883		3598~6912~2039~4690~5539~3412	12~7~9~11~12~11	2009~14150~481~4588~9914~2541	~~~~~	61502
1257	19972	1356		8066~4948~9250~7402~1092~3194~3598~6182~2039	7~9~9~10~4~18~3~9~10	1450~2456~2488~1200~12000~1900~2009~7325~481	19974~19974~19974~19974~19974~19974~19974~19974~19974	65119
1055	19826	1179		6809~6426~2107~4054	19~12~4~18	2233~4588~7972~12900	19827~19827~19827~19827	64789
1156	19899	4042		4303~4309~4307~5950~5950	20~4~3~13~3	10833~7010~1250~1790~1790	19899~19899~19899~19899~19899	32475
1358	20044	9792		4404~8467~8572~3560~1003	12~16~3~11~12	1822~5891~7245~2957~12511	20045~20045~20045~20045~20045	69498
1459	19752	8888		2209~7403~2400~4309~4054~8572~5954~4737~1806	20~10~5~12~7~1~2~12~10	2721~1188~2572~7010~12900~7245~8179~6113~4018	19753~19753~19753~19753~19753~19753~19753~19753~19753	39571
1157	19900	8478		5963~2202~1701~1309~1058~6524	1~19~2~9~20~3	1500~1866~2867~5790~1256~1617	19901~19901~19901~19901~19901~19901	63404
1359	20045	3161		4718~4401~8378~4351~4352~5960~1052	16~14~2~3~18~17~8	9900~799~1842~8721~4000~2122~6700	20045~20045~20045~20045~20045~20045~20045	56023
1460	19753	4707	Veggie Express	1701~4401~4301~5954~7403~7232~4352~1203	2~10~5~19~6~4~3~14	2867~799~1500~8179~1188~1097~4000~2830	19755~19755~19755~~19755~19755~19755~19755	52980
1056	19827	4271		1004~7405~5952~4350	16~17~2~5	13000~9918~1506~3213	19827~19827~19827~19827	38028
1258	19972	5234		2202~4403~4353~5539~5843~1308~5954~1701~5954~1052	15~5~15~5~4~6~12~14~6~19	1866~1655~1523~9914~8472~2567~8179~2867~8179~6700	19974~19974~19974~19974~19974~19974~19974~19974~19974~19974	70641
1057	19828	5120		5539~6812~6602~2039~6604~9632~7804~7232~2509~3412	18~19~10~20~14~12~9~19~18~8	9914~1519~1588~481~5918~8490~4970~1097~5097~2541	19830~19830~19830~19830~19830~19830~19830~19830~19830~19830	38209
1158	19900	3606		9942~8467~2206~5972~4054	7~9~11~17~10	1488~5891~2208~2188~12900	19902~19902~19902~19902~19902	70258
1259	19973	8744		1059~2673~2209~1301~4948~7232~6809~1007~6075	14~19~6~7~10~8~10~20~10	599~10866~2721~2296~2456~1097~2233~2200~2075	19974~19974~19974~19974~19974~19974~19974~19974~19974	37624
1360	20046	3470	Veggie Express	4305~2206~5956~4404~4948	15~4~6~7~20	1215~2208~2699~1822~2456	~20047~20047~20047~20047	56753
1461	19753	8795	Fresch Express	5539~9504~5902~6601~4351~3194~2204~8378~1000	2~4~10~12~4~12~11~13~8	9914~5914~3044~810~8721~1900~7888~1842~9088	19753~19753~19753~19753~19753~19753~19753~19753~19753	53100
1361	20046	6873	Fresch Express	6493~1309~4690~2107~6603	1~4~3~12~3	3895~5790~4588~7972~2696	20047~20047~20047~20047~20047	68789
1159	19901	7811		5843~7804~6524~2204~4350	12~9~7~13~4	8472~4970~1617~7888~3213	19902~19902~19902~19902~19902	47426
1260	19974	5234	Veggie Express	2209~7232~4948~4054~3302~5901~6602	12~19~13~4~9~11~1	2721~1097~2456~12900~6648~4800~1588	19975~19975~~19975~19975~19975~19975	51493
1462	19754	5883		2202~1006	7~1	1866~6605	19756~19756	54930
1058	19828	3916		7084~1002~4403~2509~1050	15~18~2~16~3	5751~8745~1655~5097~5900	19830~19830~19830~19830~19830	66995
1059	19829	8555		9817~1092~1001~7576~7402~7255~4352~1304	7~10~18~19~3~6~12~6	2782~12000~600~7736~1200~2439~4000~4526	19830~19830~19830~19830~19830~19830~19830~19830	64144
1261	19974	7791	Fresch Express	4353~5843~6866~5843~1050~6866	14~14~3~9~20~6	1523~8472~4168~8472~5900~4168	19974~19974~19974~19974~19974~19974	57821
1160	19902	2786	Veggie Express	5960~6389~4690~6786~8802~3598~5968~2205~7084	11~14~9~18~9~6~16~14~17	2122~822~4588~4979~7644~2009~3422~2511~5751	19903~19903~19903~~19903~19903~19903~19903~19903	46466
1463	19755	4271		1054~4301~1059~4401~5087~4354~5977~5902~5973~2107	4~14~1~7~6~20~5~10~7~14	5967~1500~599~799~1499~11831~300~3044~4766~7972	19757~19757~19757~19757~19757~19757~19757~19757~19757~19757	46075
1362	20047	7791		3412~8803~2039~4308~5539~2107~8801~8059	13~5~16~15~13~17~8~17	2541~2644~481~1567~9914~7972~6734~5180	20047~20047~20047~20047~20047~20047~20047~20047	63947
1363	20048	8610		5978~1309~8059~1307~5952	16~2~3~3~3	500~5790~5180~5901~1506	20049~20049~20049~20049~20049	53746
1161	19902	7803	Fresch Express	9310~1054~1009~7576~5967~1092~2203	7~1~1~10~11~4~15	3477~5967~21188~7736~1588~12000~8944	19903~19903~19903~19903~19903~19903~19903	58204
1464	19756	2133	Customer prefers Texas Transit	4270~3598~9942~6870~1002~8572~1301~3598	18~4~15~14~17~6~4~17	4780~2009~1488~1800~8745~7245~2296~2009	~~~~~~~	56720
1060	19830	3982	Veggie Express	5975~2208~7402~1306	11~6~1~12	2111~3867~1200~2798		51240
1262	19975	2775		5962~2203~4306~4308~2208~4301~1308~2204	20~11~16~13~1~1~10~8	2533~8944~900~1567~3867~1500~2567~7888	19976~19976~19976~19976~19976~19976~19976~19976	45624
1263	19976	8050		1702~1052~6524~1052~6866~1052~5956~7609~6524~5967	9~8~1~10~15~20~2~5~6~18	4399~6700~1617~6700~4168~6700~2699~3565~1617~1588	19978~19978~19978~19978~19978~19978~19978~19978~19978~19978	60494
1061	19830	2786	Fresch Express	1127~4855~1092~2204	10~17~9~14	9840~5610~12000~7888	19832~19832~19832~19832	59422
1364	20049	4792	Customer prefers Texas Transit	9969~6016~5973~1009~5539	1~19~15~9~2	4952~6572~4766~21188~9914	~~~~	33226
1465	19756	7240	Southwest Refrigerated	4718~2853~2210~8801~7609	3~13~14~11~1	9900~5886~2425~6734~3565	19756~19756~19756~19756~19756	63630
1162	19903	9838		4353~1007~5539~7713~5952~5901~5964~1002	11~13~4~20~19~12~13~13	1523~2200~9914~6345~1506~4800~10988~8745	19904~19904~19904~19904~19904~19904~19904~19904	52201
1062	19831	5114		1092~7609~2202~1308~9545~5983~7405~8059~1050~5955	15~5~11~12~14~9~14~18~13~7	12000~3565~1866~2567~5248~2566~9918~5180~5900~2389	19833~19833~19833~19833~19833~19833~19833~19833~19833~19833	60969
1163	19904	9838		4307~2210~8803~7402~1306~8803	12~7~14~2~6~6	1250~2425~2644~1200~2798~2644	19906~19906~19906~19906~19906~19906	52023
1264	19977	8795	Customer prefers Texas Transit	1053	5	4522		35982
1365	20049	5492	Southwest Refrigerated	8467~1004~6601~1301~3412~5968~3302~1002~2853	12~3~12~4~6~17~5~13~3	5891~13000~810~2296~2541~3422~6648~8745~5886	20049~20049~20049~20049~20049~20049~20049~20049~20049	49287
1466	19757	6633		4309~8803~5962~3302	2~1~17~2	7010~2644~2533~6648	19757~19757~19757~19757	45777
1063	19832	6974		6604~6786~4352~8467~8801	11~8~6~1~3	5918~4979~4000~5891~6734	19834~19834~19834~19834~19834	38520
1265	19977	3470	Southwest Refrigerated	1806~3194~5964~8801~4351	15~16~12~3~19	4018~1900~10988~6734~8721	19978~19978~19978~19978~19978	44849
1366	20050	8640		1309~4402~5960~1056~6232~6786~1301~3432~6232	2~3~17~6~15~15~20~9~18	5790~1555~2122~1210~5522~4979~2296~5312~5522	20050~20050~20050~20050~20050~20050~20050~20050~20050	36304
1467	19758	4092		6078~4350~3598~6809~5970	13~14~18~18~3	6226~3213~2009~2233~3010	19758~19758~19758~19758~19758	43398
1164	19905	7148	Customer prefers Texas Transit	7402~6604~1701~6812~5136~6809	18~16~5~4~2~17	1200~5918~2867~1519~7980~2233	~~~~~	46243
1367	20051	5883		1305~9250~3049~1000~6866~6866	6~19~1~19~2~16	2911~2488~4898~9088~4168~4168	20052~20052~20052~20052~20052~20052	42638
1165	19905	8744	Southwest Refrigerated	1004~5954~1050~8802~4403~9250~1303~4301	4~4~1~17~16~1~2~7	13000~8179~5900~7644~1655~2488~5900~1500	19907~19907~19907~19907~19907~19907~19907~19907	46684
1266	19978	2088		6812~1004~4855~9817~8146	13~1~9~4~19	1519~13000~5610~2782~3211	19978~19978~19978~19978~19978	41027
1468	19758	5120		8059~1203~1053~6426~2509~8801	15~18~12~19~7~12	5180~2830~4522~4588~5097~6734	19758~19758~19758~19758~19758~19758	59984
1064	19833	3006	Customer prefers Texas Transit	6182~1004~4351~2208~4403~9969	2~19~19~14~10~20	7325~13000~8721~3867~1655~4952	~~~~~	59793
1267	19979	2088		2509~9663~4308~5954~5977~8803~3432~1301~1592~1051	8~1~14~1~19~4~15~20~11~17	5097~9925~1567~8179~300~2644~5312~2296~3031~1522	19981~19981~19981~19981~19981~19981~19981~19981~19981~19981	54405
1065	19833	2786	Southwest Refrigerated	3049~4303~5910~5539	2~1~20~19	4898~10833~1578~9914	19834~19834~19834~19834	66085
1166	19906	4024		4354~9445~1000~1702	11~19~3~20	11831~5060~9088~4399	19906~19906~19906~19906	35780
1368	20051	7240		4309~7826	18~16	7010~3453	20051~20051	60209
1469	19759	8640		5954~4352~7404~5217~1051~4305~9605~9445	19~16~19~12~18~3~5~7	8179~4000~1789~5141~1522~1215~9399~5060	19759~19759~19759~19759~19759~19759~19759~19759	54004
1167	19907	5120		8801~6389~2673~1702~7713~6602~5958	16~3~7~7~4~5~15	6734~822~10866~4399~6345~1588~2780	19909~19909~19909~19909~19909~19909~19909	52095
1268	19979	5895		2208~5136~1303~6812~8802~2039	1~7~18~7~12~20	3867~7980~5900~1519~7644~481	19981~19981~19981~19981~19981~19981	65551
1369	20052	2088		1203~2107~5983~1009~7232~5902~4403~2039~1309~5960	3~5~14~15~14~16~8~13~14~19	2830~7972~2566~21188~1097~3044~1655~481~5790~2122	20054~20054~20054~20054~20054~20054~20054~20054~20054~20054	59286
1470	19760	3714		9504~4718~7084~5956~6870~7804~6232~7609~4309	19~3~20~9~16~11~19~16~12	5914~9900~5751~2699~1800~4970~5522~3565~7010	19761~19761~19761~19761~19761~19761~~19761~19761	36889
1066	19834	4794		4304~9903~7084~5953~6809~6232~2853	9~1~4~20~19~14~16	5411~1744~5751~460~2233~5522~5886	19835~19835~19835~19835~19835~19835~19835	47362
1067	19835	8220		1302~1302~1302	12~6~7	1655~1655~1655		46614
1269	19980	6666		4304~3194~2202~9504~5902~7804~1203~8801	8~9~3~13~17~2~6~7	5411~1900~1866~5914~3044~4970~2830~6734	19982~19982~19982~19982~19982~19982~19982~19982	65086
1370	20053	2959		9310~4306~3194~4948~7255~1008	3~6~17~5~8~10	3477~900~1900~2456~2439~11050	20054~20054~20054~~20054~20054	48805
1471	19761	7790		6870~2210~1006~3049~7576~7713~6078	6~5~5~13~18~11~20	1800~2425~6605~4898~7736~6345~6226	19762~19762~19762~19762~19762~19762~19762	52031
1168	19907	3006		3412~1310~1053~5973~2204~2210~4404~5980	12~8~13~2~8~9~18~17	2541~2543~4522~4766~7888~2425~1822~6800	19908~19908~19908~19908~19908~19908~19908~19908	60013
1068	19835	8049		4402~2107~9605~1303~1305~1001~6078~7232~4309	11~8~19~16~14~8~7~19~15	1555~7972~9399~5900~2911~600~6226~1097~7010	19836~19836~19836~19836~19836~19836~19836~19836~19836	59141
1169	19908	6347		6075~1310~5136~7232	10~14~18~13	2075~2543~7980~1097	19909~19909~19909~19909	36059
1270	19981	6371		7349~3560~5964~1059	19~9~6~17	5795~2957~10988~599	19981~~19981~19981	48989
1472	19761	7751	PO AA098521	6604~1051~8378~7405~6016~1307~9202~1092~5954	9~13~3~15~10~12~14~7~12	5918~1522~1842~9918~6572~5901~1598~12000~8179	19762~19762~19762~19762~19762~19762~19762~19762~19762	58206
1371	20054	9792		5967~5958~9250~1304~5975~9504~1052~1004~1058	2~8~13~4~6~17~2~13~12	1588~2780~2488~4526~2111~5914~6700~13000~1256	20055~20055~20055~20055~20055~20055~20055~20055~20055	37699
1069	19836	6225		2209~9605~2509~5983~9605~4270~2853~1306~8801	3~1~5~14~20~5~9~5~3	2721~9399~5097~2566~9399~4780~5886~2798~6734	19836~19836~19836~19836~19836~19836~19836~19836~19836	59207
1271	19982	1356		4350~3412~7403~1008~4301~9445~5136	5~7~18~20~8~5~5	3213~2541~1188~11050~1500~5060~7980	19983~19983~19983~19983~19983~19983~19983	52940
1170	19909	5938		9903~4350~9545~6075~1306	16~11~3~19~6	1744~3213~5248~2075~2798	19909~19909~~19909~19909	33763
1372	20054	5589	PO AA098521	4402~9250~1004~9903~6493~4303~6602	9~2~11~2~2~17~3	1555~2488~13000~1744~3895~10833~1588	20054~20054~20054~20054~20054~20054~20054	59755
1473	19762	6436	Have Sarah check the crates~Master PO #435	1302~5967~5983~6493~9942~1303~4402~6602~7609~7713	4~19~8~3~9~16~5~5~2~15	6900~1588~2566~3895~1488~5900~1555~1588~3565~6345	19762~19762~19762~19762~19762~19762~19762~19762~19762~19762	40788
1373	20055	4470	Have Sarah check the crates~Master PO #435	5964~7713~4270~9942~1006~7084~4352~1056~6603~4303	16~11~18~7~19~20~6~9~7~11	10988~6345~4780~1488~6605~5751~4000~1210~2696~10833	20055~20055~20055~20055~20055~20055~20055~20055~20055~20055	44128
1171	19910	3201		5843~3302~6786~2509~7402	10~10~1~1~5	8472~6648~4979~5097~1200	19912~19912~19912~19912~19912	45028
1272	19982	3304	PO AA098521	2207~4304~5539~6389~2673~8572~1301	8~3~12~15~4~15~9	3801~5411~9914~822~10866~7245~2296	19984~19984~19984~19984~19984~19984~19984	71177
1474	19763	5936		6870~2673~9201~5539~7084~9663~1054~4404	14~13~19~2~1~15~20~18	1800~10866~2408~9914~5751~9925~5967~1822	~~~~~~~	59010
1070	19837	9792		5980~5217~8066~6602~4948~8066~5964~5971~2206~4401	3~15~12~6~10~15~9~12~7~20	6800~5141~1450~1588~2456~1450~10988~2588~2208~799	19839~19839~~19839~19839~19839~19839~19839~19839~19839	45594
1273	19983	8640	Have Sarah check the crates~Master PO #435	4305~6182~5962~4404~4307	19~12~4~14~14	1215~7325~2533~1822~1250	19983~19983~19983~19983~19983	55250
1071	19838	2786		5972~2400~1203~1003~5962~2509~4352~1308	14~12~18~2~11~13~10~16	2188~2572~2830~12511~2533~5097~4000~2567	19839~19839~19839~19839~19839~19839~19839~19839	41105
1172	19910	8555	PO AA098521	6870~7255~7255~5968~3302~9903~6426	3~7~15~14~18~5~3	1800~2439~2439~3422~6648~1744~4588	19911~19911~19911~19911~19911~19911~19911	51357
1374	20056	8640		2207	13	3801		33667
1475	19764	8795	Send overnight priority21;25;12	6524~4718~5973~3598~1702~7576~5952~1307~5951	7~17~12~19~17~16~14~15~9	1617~9900~4766~2009~4399~7736~1506~5901~7629	19764~19764~19764~19764~19764~19764~19764~19764~19764	51118
1072	19838	7791	PO AA098521	1303~5539~8066~2203~9663~6524~9969~6493~1053~1305	3~14~10~16~1~2~14~17~13~1	5900~9914~1450~8944~9925~1617~4952~3895~4522~2911	19839~19839~19839~19839~19839~19839~19839~19839~19839~19839	55818
1173	19911	2510	Have Sarah check the crates~Master PO #435	6016~4354~4301~4351~1127~1304~5960	2~20~5~3~15~17~14	6572~11831~1500~8721~9840~4526~2122	19911~19911~19911~19911~19911~19911~19911	33488
1375	20057	8888	Send overnight priority21;25;12	7804~1058~9969~4855~9942~5963~1127~1059~6078	10~18~15~12~7~1~14~20~4	4970~1256~4952~5610~1488~1500~9840~599~6226	20058~20058~20058~20058~20058~20058~20058~20058~20058	36151
1476	19764	6666		5971~2400~6601~2853	2~11~11~14	2588~2572~810~5886	19765~19765~19765~19765	53555
1274	19984	2775		5962~5963~7232~7404~1059~4401	9~10~4~11~11~11	2533~1500~1097~1789~599~799	~~~~~	51159
1073	19839	3935	Have Sarah check the crates~Master PO #435	6603~5980~5087~9903~5136~6603~2205~4301	5~6~19~18~8~17~6~5	2696~6800~1499~1744~7980~2696~2511~1500	19839~19839~19839~19839~19839~19839~19839~19839	39411
1275	19985	2206	Send overnight priority21;25;12	6426~2203~6016~1050~4737	15~10~5~6~18	4588~8944~6572~5900~6113	19987~19987~19987~19987~19987	41978
1376	20057	3470		4302~8378~4302~2400	9~2~20~9	855~1842~855~2572	20058~20058~20058~20058	38170
1477	19765	9413		5963~2206~2204~7232	16~19~12~7	1500~2208~7888~1097	19765~19765~19765~19765	50659
1174	19912	7864		8467~5539~9250~4301~6524~1001	18~12~12~12~14~6	5891~9914~2488~1500~1617~600	~~~~~	61254
1377	20058	1356		1701~2202~1004~4305~1092~5952~7402~9663~1008~9632	13~13~2~10~2~15~16~4~18~6	2867~1866~13000~1215~12000~1506~1200~9925~11050~8490	20060~20060~20060~20060~20060~20060~20060~20060~20060~20060	52391
1175	19913	4792	Send overnight priority21;25;12	5136~1000	5~3	7980~9088	19915~19915	41013
1478	19766	4271		5970~8467~3049~5539~5654~4301~4402	17~9~13~4~8~11~7	3010~5891~4898~9914~8684~1500~1555	19767~19767~19767~19767~19767~19767~19767	38327
1074	19840	7877		8066~4353~3412~7402~5958~2204~5970~8802	17~15~6~5~1~8~3~15	1450~1523~2541~1200~2780~7888~3010~7644	~~~~~~~	51313
1276	19985	4173		1009~6603~6601~2208~8803~6232~5977~7713	3~10~2~16~9~4~12~2	21188~2696~810~3867~2644~5522~300~6345	19985~19985~19985~19985~19985~19985~19985~19985	70934
1277	19986	1234		5136~9605~5217~2673~4308~5654~2206	20~7~1~19~20~5~5	7980~9399~5141~10866~1567~8684~2208	19988~19988~19988~19988~19988~19988~19988	65077
1075	19841	9792	Send overnight priority21;25;12	6078~4401~6232~7804~5087~6809~4404~4354~8572~4737	18~8~4~9~5~8~7~7~9~10	6226~799~5522~4970~1499~2233~1822~11831~7245~6113	19843~19843~19843~19843~19843~19843~19843~19843~19843~19843	39093
1176	19913	4470		1308~9445~6809~5952~6493~8572~1052~1011	11~7~20~14~16~5~9~1	2567~5060~2233~1506~3895~7245~6700~4509	19913~19913~19913~19913~19913~19913~19913~19913	65992
1378	20059	5938		1008	11	11050	20061	50566
